Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 0
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6132432.891300

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           5.142913e+25 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.170000e+02  0.000000e+00  2.170000e+02 -1.918608e+00 
    78 x78           1.025384e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    79 x79           1.026623e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    80 x80           1.093137e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    81 x81           1.093776e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    82 x82           1.186511e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    83 x83           1.094856e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    84 x84           9.014053e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    85 x85           9.578611e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    86 x86           1.040534e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    87 x87           9.925424e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    88 x88           1.004058e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    89 x89           1.065928e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    90 x90           9.469510e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    91 x91           9.831887e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    92 x92           8.237791e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    93 x93           8.966266e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    94 x94           9.944073e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    95 x95           1.091662e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    96 x96           9.145076e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    97 x97           9.164996e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    98 x98           9.986923e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    99 x99           1.096241e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   100 x100          1.170843e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   101 x101          1.106308e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   102 x102          9.894508e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   103 x103          9.260153e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   104 x104          8.217369e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   105 x105          8.736587e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   106 x106          8.886109e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   107 x107          9.412078e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   108 x108          1.014807e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   109 x109          8.252101e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   110 x110          9.159433e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   111 x111          1.000660e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   112 x112          1.011271e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   113 x113          1.029318e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   114 x114          1.091209e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   115 x115          9.196201e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   116 x116          8.727318e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   117 x117          9.568491e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   118 x118          1.039167e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   119 x119          1.018641e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   120 x120          1.089815e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   121 x121          1.169187e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   122 x122          1.218100e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   123 x123          1.289943e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   124 x124          1.356053e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   125 x125          8.737084e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   126 x126          9.706150e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   127 x127          1.043888e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   128 x128          7.097653e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   129 x129          8.095710e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   130 x130          9.067221e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   131 x131          9.968548e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   132 x132          1.090845e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   133 x133          1.086238e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   134 x134          9.871314e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   135 x135          1.063405e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   136 x136          9.987263e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   137 x137          8.976428e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   138 x138          8.790156e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   139 x139          9.394198e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   140 x140          9.856608e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   141 x141          1.061552e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   142 x142          9.532205e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   143 x143          9.909089e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   144 x144          1.033169e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   145 x145          1.117289e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   146 x146          1.151653e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   147 x147          8.700395e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   148 x148          9.623288e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   149 x149          9.538794e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   150 x150          9.927337e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   151 x151          1.026473e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   152 x152          9.877808e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   153 x153          9.730201e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   154 x154          1.063965e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   155 x155          1.027439e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   156 x156          1.104130e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   157 x157          9.508780e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   158 x158          9.489769e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   159 x159          1.030286e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   160 x160          1.093571e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   161 x161          1.132767e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   162 x162          1.194856e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   163 x163          1.266996e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   164 x164          8.150679e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   165 x165          9.155589e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   166 x166          1.008906e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   167 x167          1.052949e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   168 x168          1.089518e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   169 x169          1.182754e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   170 x170          1.262904e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   171 x171          1.280908e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   172 x172          8.967384e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   173 x173          7.209852e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   174 x174          8.021946e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   175 x175          8.653317e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   176 x176          9.208276e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   177 x177          1.007748e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   178 x178          7.119326e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   179 x179          6.684938e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   180 x180          7.014232e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   181 x181          7.755832e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   182 x182          8.402779e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   183 x183          9.173959e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   184 x184          9.633179e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   185 x185          8.989979e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   186 x186          9.749494e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   187 x187          9.988579e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   188 x188          9.673137e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   189 x189          9.701208e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   190 x190          1.015598e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   191 x191          1.003996e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   192 x192          1.068065e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   193 x193          1.064460e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   194 x194          1.102161e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   195 x195          9.596981e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   196 x196          1.023504e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   197 x197          9.854717e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   198 x198          1.032995e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   199 x199          1.074891e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   200 x200          9.684717e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   201 x201          1.023365e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   202 x202          1.052764e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   203 x203          1.070187e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   204 x204          8.217615e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   205 x205          8.910077e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   206 x206          9.497335e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   207 x207          9.289428e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   208 x208          9.767274e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   209 x209          8.884000e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   210 x210          9.000793e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   211 x211          9.367814e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   212 x212          9.516712e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   213 x213          9.849398e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   214 x214          1.002785e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   215 x215          9.071650e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   216 x216          8.934897e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   217 x217          8.157624e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   218 x218          8.405424e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   219 x219          8.300567e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   220 x220          8.575817e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   221 x221          9.030666e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   222 x222          9.189519e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   223 x223          9.537919e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   224 x224          9.084779e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   225 x225          9.575960e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   226 x226          9.867701e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   227 x227          9.563533e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   228 x228          9.838365e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   229 x229          9.736564e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   230 x230          9.167761e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   231 x231          9.614505e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   232 x232          9.439986e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   233 x233          9.838248e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   234 x234          1.007002e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   235 x235          8.935455e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   236 x236          8.966403e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   237 x237          9.050912e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   238 x238          9.171759e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   239 x239          9.439586e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   240 x240          9.317631e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   241 x241          9.549005e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   242 x242          9.295825e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   243 x243          9.461930e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   244 x244          8.649369e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   245 x245          8.814948e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   246 x246          8.919836e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   247 x247          9.167538e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   248 x248          9.068403e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   249 x249          9.167590e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   250 x250          8.872401e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   251 x251          8.981588e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   252 x252          9.140936e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   253 x253          9.275953e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   254 x254          9.021730e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   255 x255          9.041034e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   256 x256          9.307894e+01  0.000000e+00  2.170000e+02  0.000000e+00 


Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 5
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6129615.335559

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           0.000000e+00 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            1.939080e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     2 x2            1.572160e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     3 x3            1.345099e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     4 x4            1.414578e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     5 x5            1.512193e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     6 x6            1.621132e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     7 x7            1.590949e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     8 x8            1.436991e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     9 x9            1.277622e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    10 x10           9.885435e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    11 x11           1.000517e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    12 x12           1.105623e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    13 x13           1.197267e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    14 x14           7.904518e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    15 x15           8.938610e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    16 x16           9.986005e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    17 x17           1.105163e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    18 x18           7.040016e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    19 x19           8.118973e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    20 x20           7.766223e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    21 x21           8.815092e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    22 x22           9.864370e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    23 x23           9.332953e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    24 x24           1.040136e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    25 x25           1.112307e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    26 x26           1.196838e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    27 x27           1.156983e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    28 x28           1.139786e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    29 x29           1.235469e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    30 x30           1.081685e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    31 x31           1.183584e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    32 x32           1.084402e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    33 x33           8.903397e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    34 x34           9.991237e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    35 x35           1.052612e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    36 x36           1.143586e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    37 x37           1.187413e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    38 x38           9.420825e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    39 x39           1.044211e+02  0.000000e+00  2.170000e+02  0.000000e+00 
